UKPRN	HE_Provider	Academic_employment_function	Contract_levels	Sex	Academic_Year	Contract_salary	Number	Salary_Band
10005343	Queen's University Belfast	All	Other senior academic	Female	2017/18	Contract salary ≥ £24,983 and < £33,518	0	Band_3
10005343	Queen's University Belfast	All	Other senior academic	Female	2017/18	Contract salary ≥ £33,518 and < £44,992	0	Band_4
10005343	Queen's University Belfast	All	Other senior academic	Female	2017/18	Contract salary ≥ £44,992 and < £60,410	0	Band_5
10005343	Queen's University Belfast	All	Other senior academic	Female	2017/18	Contract salary ≥ £60,410	10	Band_6
10005343	Queen's University Belfast	All	Other senior academic	Female	2017/18	Total	10	NA
10005343	Queen's University Belfast	All	Professor	Female	2017/18	Contract salary < £18,777	0	Band_1
10005343	Queen's University Belfast	All	Professor	Female	2017/18	Contract salary ≥ £18,777 and < £24,983	0	Band_2
10005343	Queen's University Belfast	All	Professor	Female	2017/18	Contract salary ≥ £24,983 and < £33,518	0	Band_3
10005343	Queen's University Belfast	All	Professor	Female	2017/18	Contract salary ≥ £33,518 and < £44,992	0	Band_4
10005343	Queen's University Belfast	All	Professor	Female	2017/18	Contract salary ≥ £44,992 and < £60,410	0	Band_5
10005343	Queen's University Belfast	All	Professor	Female	2017/18	Contract salary ≥ £60,410	35	Band_6
10005343	Queen's University Belfast	All	Professor	Female	2017/18	Total	35	NA
10005343	Queen's University Belfast	Both teaching and research	All	Female	2017/18	Contract salary < £18,777	0	Band_1
10005343	Queen's University Belfast	Both teaching and research	All	Female	2017/18	Contract salary ≥ £18,777 and < £24,983	0	Band_2
10005343	Queen's University Belfast	Both teaching and research	All	Female	2017/18	Contract salary ≥ £24,983 and < £33,518	0	Band_3
10005343	Queen's University Belfast	Both teaching and research	All	Female	2017/18	Contract salary ≥ £33,518 and < £44,992	95	Band_4
10005343	Queen's University Belfast	Both teaching and research	All	Female	2017/18	Contract salary ≥ £44,992 and < £60,410	125	Band_5
10005343	Queen's University Belfast	Both teaching and research	All	Female	2017/18	Contract salary ≥ £60,410	60	Band_6
10005343	Queen's University Belfast	Both teaching and research	All	Female	2017/18	Total	280	NA
10005343	Queen's University Belfast	Both teaching and research	Other contract level	Female	2017/18	Contract salary < £18,777	0	Band_1
10005343	Queen's University Belfast	Both teaching and research	Other contract level	Female	2017/18	Contract salary ≥ £18,777 and < £24,983	0	Band_2
10005343	Queen's University Belfast	Both teaching and research	Other contract level	Female	2017/18	Contract salary ≥ £24,983 and < £33,518	0	Band_3
10005343	Queen's University Belfast	Both teaching and research	Other contract level	Female	2017/18	Contract salary ≥ £33,518 and < £44,992	95	Band_4
10005343	Queen's University Belfast	Both teaching and research	Other contract level	Female	2017/18	Contract salary ≥ £44,992 and < £60,410	125	Band_5
10005343	Queen's University Belfast	Both teaching and research	Other contract level	Female	2017/18	Contract salary ≥ £60,410	15	Band_6
10005343	Queen's University Belfast	Both teaching and research	Other contract level	Female	2017/18	Total	235	NA
10005343	Queen's University Belfast	Both teaching and research	Other senior academic	Female	2017/18	Contract salary < £18,777	0	Band_1
10005343	Queen's University Belfast	Both teaching and research	Other senior academic	Female	2017/18	Contract salary ≥ £18,777 and < £24,983	0	Band_2
10005343	Queen's University Belfast	Both teaching and research	Other senior academic	Female	2017/18	Contract salary ≥ £24,983 and < £33,518	0	Band_3
10005343	Queen's University Belfast	Both teaching and research	Other senior academic	Female	2017/18	Contract salary ≥ £33,518 and < £44,992	0	Band_4
10005343	Queen's University Belfast	Both teaching and research	Other senior academic	Female	2017/18	Contract salary ≥ £44,992 and < £60,410	0	Band_5
10005343	Queen's University Belfast	Both teaching and research	Other senior academic	Female	2017/18	Contract salary ≥ £60,410	10	Band_6
10005343	Queen's University Belfast	Both teaching and research	Other senior academic	Female	2017/18	Total	10	NA
10005343	Queen's University Belfast	Both teaching and research	Professor	Female	2017/18	Contract salary < £18,777	0	Band_1
10005343	Queen's University Belfast	Both teaching and research	Professor	Female	2017/18	Contract salary ≥ £18,777 and < £24,983	0	Band_2
10005343	Queen's University Belfast	Both teaching and research	Professor	Female	2017/18	Contract salary ≥ £24,983 and < £33,518	0	Band_3
10005343	Queen's University Belfast	Both teaching and research	Professor	Female	2017/18	Contract salary ≥ £33,518 and < £44,992	0	Band_4
10005343	Queen's University Belfast	Both teaching and research	Professor	Female	2017/18	Contract salary ≥ £44,992 and < £60,410	0	Band_5
10005343	Queen's University Belfast	Both teaching and research	Professor	Female	2017/18	Contract salary ≥ £60,410	35	Band_6
10005343	Queen's University Belfast	Both teaching and research	Professor	Female	2017/18	Total	35	NA
10005343	Queen's University Belfast	Research only	All	Female	2017/18	Contract salary < £18,777	0	Band_1
10005343	Queen's University Belfast	Research only	All	Female	2017/18	Contract salary ≥ £18,777 and < £24,983	0	Band_2
10005343	Queen's University Belfast	Research only	All	Female	2017/18	Contract salary ≥ £24,983 and < £33,518	90	Band_3
10005343	Queen's University Belfast	Research only	All	Female	2017/18	Contract salary ≥ £33,518 and < £44,992	185	Band_4
10005343	Queen's University Belfast	Research only	All	Female	2017/18	Contract salary ≥ £44,992 and < £60,410	10	Band_5
10005343	Queen's University Belfast	Research only	All	Female	2017/18	Contract salary ≥ £60,410	0	Band_6
10005343	Queen's University Belfast	Research only	All	Female	2017/18	Total	285	NA
10005343	Queen's University Belfast	Research only	Other contract level	Female	2017/18	Contract salary < £18,777	0	Band_1
10005343	Queen's University Belfast	Research only	Other contract level	Female	2017/18	Contract salary ≥ £18,777 and < £24,983	0	Band_2
10005343	Queen's University Belfast	Research only	Other contract level	Female	2017/18	Contract salary ≥ £24,983 and < £33,518	90	Band_3
10005343	Queen's University Belfast	Research only	Other contract level	Female	2017/18	Contract salary ≥ £33,518 and < £44,992	185	Band_4
10005343	Queen's University Belfast	Research only	Other contract level	Female	2017/18	Contract salary ≥ £44,992 and < £60,410	10	Band_5
10005343	Queen's University Belfast	Research only	Other contract level	Female	2017/18	Contract salary ≥ £60,410	0	Band_6
10005343	Queen's University Belfast	Research only	Other contract level	Female	2017/18	Total	285	NA
10005343	Queen's University Belfast	Teaching only	All	Female	2017/18	Contract salary < £18,777	0	Band_1
10005343	Queen's University Belfast	Teaching only	All	Female	2017/18	Contract salary ≥ £18,777 and < £24,983	0	Band_2
10005343	Queen's University Belfast	Teaching only	All	Female	2017/18	Contract salary ≥ £24,983 and < £33,518	0	Band_3
10005343	Queen's University Belfast	Teaching only	All	Female	2017/18	Contract salary ≥ £33,518 and < £44,992	25	Band_4
10005343	Queen's University Belfast	Teaching only	All	Female	2017/18	Contract salary ≥ £44,992 and < £60,410	55	Band_5
10005343	Queen's University Belfast	Teaching only	All	Female	2017/18	Contract salary ≥ £60,410	10	Band_6
10005343	Queen's University Belfast	Teaching only	All	Female	2017/18	Total	90	NA
10005343	Queen's University Belfast	Teaching only	Other contract level	Female	2017/18	Contract salary < £18,777	0	Band_1
10005343	Queen's University Belfast	Teaching only	Other contract level	Female	2017/18	Contract salary ≥ £18,777 and < £24,983	0	Band_2
10005343	Queen's University Belfast	Teaching only	Other contract level	Female	2017/18	Contract salary ≥ £24,983 and < £33,518	0	Band_3
10005343	Queen's University Belfast	Teaching only	Other contract level	Female	2017/18	Contract salary ≥ £33,518 and < £44,992	25	Band_4
10005343	Queen's University Belfast	Teaching only	Other contract level	Female	2017/18	Contract salary ≥ £44,992 and < £60,410	55	Band_5
10005343	Queen's University Belfast	Teaching only	Other contract level	Female	2017/18	Contract salary ≥ £60,410	10	Band_6
10005343	Queen's University Belfast	Teaching only	Other contract level	Female	2017/18	Total	90	NA
10005343	Queen's University Belfast	Teaching only	Professor	Female	2017/18	Contract salary < £18,777	0	Band_1
10005343	Queen's University Belfast	Teaching only	Professor	Female	2017/18	Contract salary ≥ £18,777 and < £24,983	0	Band_2
10005343	Queen's University Belfast	Teaching only	Professor	Female	2017/18	Contract salary ≥ £24,983 and < £33,518	0	Band_3
10005343	Queen's University Belfast	Teaching only	Professor	Female	2017/18	Contract salary ≥ £33,518 and < £44,992	0	Band_4
10005343	Queen's University Belfast	Teaching only	Professor	Female	2017/18	Contract salary ≥ £44,992 and < £60,410	0	Band_5
10005343	Queen's University Belfast	Teaching only	Professor	Female	2017/18	Contract salary ≥ £60,410	0	Band_6
10005343	Queen's University Belfast	Teaching only	Professor	Female	2017/18	Total	0	NA
10005343	Queen's University Belfast	All	All	Male	2017/18	Contract salary < £18,777	0	Band_1
10005343	Queen's University Belfast	All	All	Male	2017/18	Contract salary ≥ £18,777 and < £24,983	10	Band_2
10005343	Queen's University Belfast	All	All	Male	2017/18	Contract salary ≥ £24,983 and < £33,518	80	Band_3
10005343	Queen's University Belfast	All	All	Male	2017/18	Contract salary ≥ £33,518 and < £44,992	345	Band_4
10005343	Queen's University Belfast	All	All	Male	2017/18	Contract salary ≥ £44,992 and < £60,410	310	Band_5
10005343	Queen's University Belfast	All	All	Male	2017/18	Contract salary ≥ £60,410	210	Band_6
10005343	Queen's University Belfast	All	All	Male	2017/18	Total	955	NA
10005343	Queen's University Belfast	All	Other contract level	Male	2017/18	Contract salary < £18,777	0	Band_1
10005343	Queen's University Belfast	All	Other contract level	Male	2017/18	Contract salary ≥ £18,777 and < £24,983	10	Band_2
10005343	Queen's University Belfast	All	Other contract level	Male	2017/18	Contract salary ≥ £24,983 and < £33,518	80	Band_3
10005343	Queen's University Belfast	All	Other contract level	Male	2017/18	Contract salary ≥ £33,518 and < £44,992	345	Band_4
10005343	Queen's University Belfast	All	Other contract level	Male	2017/18	Contract salary ≥ £44,992 and < £60,410	310	Band_5
10005343	Queen's University Belfast	All	Other contract level	Male	2017/18	Contract salary ≥ £60,410	50	Band_6
10005343	Queen's University Belfast	All	Other contract level	Male	2017/18	Total	795	NA
10005343	Queen's University Belfast	All	Other senior academic	Male	2017/18	Contract salary < £18,777	0	Band_1
10005343	Queen's University Belfast	All	Other senior academic	Male	2017/18	Contract salary ≥ £18,777 and < £24,983	0	Band_2
10005343	Queen's University Belfast	All	Other senior academic	Male	2017/18	Contract salary ≥ £24,983 and < £33,518	0	Band_3
10005343	Queen's University Belfast	All	Other senior academic	Male	2017/18	Contract salary ≥ £33,518 and < £44,992	0	Band_4
10005343	Queen's University Belfast	All	Other senior academic	Male	2017/18	Contract salary ≥ £44,992 and < £60,410	0	Band_5
10005343	Queen's University Belfast	All	Other senior academic	Male	2017/18	Contract salary ≥ £60,410	50	Band_6
10005343	Queen's University Belfast	All	Other senior academic	Male	2017/18	Total	50	NA
10005343	Queen's University Belfast	All	Professor	Male	2017/18	Contract salary < £18,777	0	Band_1
10005343	Queen's University Belfast	All	Professor	Male	2017/18	Contract salary ≥ £18,777 and < £24,983	0	Band_2
10005343	Queen's University Belfast	All	Professor	Male	2017/18	Contract salary ≥ £24,983 and < £33,518	0	Band_3
10005343	Queen's University Belfast	All	Professor	Male	2017/18	Contract salary ≥ £33,518 and < £44,992	0	Band_4
10005343	Queen's University Belfast	All	Professor	Male	2017/18	Contract salary ≥ £44,992 and < £60,410	0	Band_5
10005343	Queen's University Belfast	All	Professor	Male	2017/18	Contract salary ≥ £60,410	110	Band_6
10005343	Queen's University Belfast	All	Professor	Male	2017/18	Total	110	NA
10005343	Queen's University Belfast	Both teaching and research	All	Male	2017/18	Contract salary < £18,777	0	Band_1
10005343	Queen's University Belfast	Both teaching and research	All	Male	2017/18	Contract salary ≥ £18,777 and < £24,983	0	Band_2
10005343	Queen's University Belfast	Both teaching and research	All	Male	2017/18	Contract salary ≥ £24,983 and < £33,518	0	Band_3
10005343	Queen's University Belfast	Both teaching and research	All	Male	2017/18	Contract salary ≥ £33,518 and < £44,992	115	Band_4
10005343	Queen's University Belfast	Both teaching and research	All	Male	2017/18	Contract salary ≥ £44,992 and < £60,410	245	Band_5
10005343	Queen's University Belfast	Both teaching and research	All	Male	2017/18	Contract salary ≥ £60,410	185	Band_6
10005343	Queen's University Belfast	Both teaching and research	All	Male	2017/18	Total	540	NA
10005343	Queen's University Belfast	Both teaching and research	Other contract level	Male	2017/18	Contract salary < £18,777	0	Band_1
10005343	Queen's University Belfast	Both teaching and research	Other contract level	Male	2017/18	Contract salary ≥ £18,777 and < £24,983	0	Band_2
10005343	Queen's University Belfast	Both teaching and research	Other contract level	Male	2017/18	Contract salary ≥ £24,983 and < £33,518	0	Band_3
10005343	Queen's University Belfast	Both teaching and research	Other contract level	Male	2017/18	Contract salary ≥ £33,518 and < £44,992	115	Band_4
10005343	Queen's University Belfast	Both teaching and research	Other contract level	Male	2017/18	Contract salary ≥ £44,992 and < £60,410	240	Band_5
10005343	Queen's University Belfast	Both teaching and research	Other contract level	Male	2017/18	Contract salary ≥ £60,410	25	Band_6
10005343	Queen's University Belfast	Both teaching and research	Other contract level	Male	2017/18	Total	380	NA
10005343	Queen's University Belfast	Both teaching and research	Other senior academic	Male	2017/18	Contract salary < £18,777	0	Band_1
10005343	Queen's University Belfast	Both teaching and research	Other senior academic	Male	2017/18	Contract salary ≥ £18,777 and < £24,983	0	Band_2
10005343	Queen's University Belfast	Both teaching and research	Other senior academic	Male	2017/18	Contract salary ≥ £24,983 and < £33,518	0	Band_3
10005343	Queen's University Belfast	Both teaching and research	Other senior academic	Male	2017/18	Contract salary ≥ £33,518 and < £44,992	0	Band_4
10005343	Queen's University Belfast	Both teaching and research	Other senior academic	Male	2017/18	Contract salary ≥ £44,992 and < £60,410	0	Band_5
10005343	Queen's University Belfast	Both teaching and research	Other senior academic	Male	2017/18	Contract salary ≥ £60,410	50	Band_6
10005343	Queen's University Belfast	Both teaching and research	Other senior academic	Male	2017/18	Total	50	NA
10005343	Queen's University Belfast	Both teaching and research	Professor	Male	2017/18	Contract salary < £18,777	0	Band_1
10005343	Queen's University Belfast	Both teaching and research	Professor	Male	2017/18	Contract salary ≥ £18,777 and < £24,983	0	Band_2
10005343	Queen's University Belfast	Both teaching and research	Professor	Male	2017/18	Contract salary ≥ £24,983 and < £33,518	0	Band_3
10005343	Queen's University Belfast	Both teaching and research	Professor	Male	2017/18	Contract salary ≥ £33,518 and < £44,992	0	Band_4
10005343	Queen's University Belfast	Both teaching and research	Professor	Male	2017/18	Contract salary ≥ £44,992 and < £60,410	0	Band_5
10005343	Queen's University Belfast	Both teaching and research	Professor	Male	2017/18	Contract salary ≥ £60,410	110	Band_6
10005343	Queen's University Belfast	Both teaching and research	Professor	Male	2017/18	Total	110	NA
10005343	Queen's University Belfast	Research only	All	Male	2017/18	Contract salary < £18,777	0	Band_1
10005343	Queen's University Belfast	Research only	All	Male	2017/18	Contract salary ≥ £18,777 and < £24,983	10	Band_2
10005343	Queen's University Belfast	Research only	All	Male	2017/18	Contract salary ≥ £24,983 and < £33,518	80	Band_3
10005343	Queen's University Belfast	Research only	All	Male	2017/18	Contract salary ≥ £33,518 and < £44,992	210	Band_4
10005343	Queen's University Belfast	Research only	All	Male	2017/18	Contract salary ≥ £44,992 and < £60,410	25	Band_5
10005343	Queen's University Belfast	Research only	All	Male	2017/18	Contract salary ≥ £60,410	5	Band_6
10005343	Queen's University Belfast	Research only	All	Male	2017/18	Total	325	NA
10005343	Queen's University Belfast	Research only	Other contract level	Male	2017/18	Contract salary < £18,777	0	Band_1
10005343	Queen's University Belfast	Research only	Other contract level	Male	2017/18	Contract salary ≥ £18,777 and < £24,983	10	Band_2
10005343	Queen's University Belfast	Research only	Other contract level	Male	2017/18	Contract salary ≥ £24,983 and < £33,518	80	Band_3
10005343	Queen's University Belfast	Research only	Other contract level	Male	2017/18	Contract salary ≥ £33,518 and < £44,992	210	Band_4
10005343	Queen's University Belfast	Research only	Other contract level	Male	2017/18	Contract salary ≥ £44,992 and < £60,410	25	Band_5
10005343	Queen's University Belfast	Research only	Other contract level	Male	2017/18	Contract salary ≥ £60,410	5	Band_6
10005343	Queen's University Belfast	Research only	Other contract level	Male	2017/18	Total	325	NA
10005343	Queen's University Belfast	Teaching only	All	Male	2017/18	Contract salary < £18,777	0	Band_1
10005343	Queen's University Belfast	Teaching only	All	Male	2017/18	Contract salary ≥ £18,777 and < £24,983	0	Band_2
10005343	Queen's University Belfast	Teaching only	All	Male	2017/18	Contract salary ≥ £24,983 and < £33,518	0	Band_3
10005343	Queen's University Belfast	Teaching only	All	Male	2017/18	Contract salary ≥ £33,518 and < £44,992	20	Band_4
10005343	Queen's University Belfast	Teaching only	All	Male	2017/18	Contract salary ≥ £44,992 and < £60,410	45	Band_5
10005343	Queen's University Belfast	Teaching only	All	Male	2017/18	Contract salary ≥ £60,410	20	Band_6
10005343	Queen's University Belfast	Teaching only	All	Male	2017/18	Total	90	NA
10005343	Queen's University Belfast	Teaching only	Other contract level	Male	2017/18	Contract salary < £18,777	0	Band_1
10005343	Queen's University Belfast	Teaching only	Other contract level	Male	2017/18	Contract salary ≥ £18,777 and < £24,983	0	Band_2
10005343	Queen's University Belfast	Teaching only	Other contract level	Male	2017/18	Contract salary ≥ £24,983 and < £33,518	0	Band_3
10005343	Queen's University Belfast	Teaching only	Other contract level	Male	2017/18	Contract salary ≥ £33,518 and < £44,992	20	Band_4
10005343	Queen's University Belfast	Teaching only	Other contract level	Male	2017/18	Contract salary ≥ £44,992 and < £60,410	45	Band_5
10005343	Queen's University Belfast	Teaching only	Other contract level	Male	2017/18	Contract salary ≥ £60,410	20	Band_6
10005343	Queen's University Belfast	Teaching only	Other contract level	Male	2017/18	Total	85	NA
10005343	Queen's University Belfast	Teaching only	Other senior academic	Male	2017/18	Contract salary < £18,777	0	Band_1
10005343	Queen's University Belfast	Teaching only	Other senior academic	Male	2017/18	Contract salary ≥ £18,777 and < £24,983	0	Band_2
10005343	Queen's University Belfast	Teaching only	Other senior academic	Male	2017/18	Contract salary ≥ £24,983 and < £33,518	0	Band_3
10005343	Queen's University Belfast	Teaching only	Other senior academic	Male	2017/18	Contract salary ≥ £33,518 and < £44,992	0	Band_4
10005343	Queen's University Belfast	Teaching only	Other senior academic	Male	2017/18	Contract salary ≥ £44,992 and < £60,410	0	Band_5
10005343	Queen's University Belfast	Teaching only	Other senior academic	Male	2017/18	Contract salary ≥ £60,410	0	Band_6
10005343	Queen's University Belfast	Teaching only	Other senior academic	Male	2017/18	Total	0	NA
10005343	Queen's University Belfast	Teaching only	Professor	Male	2017/18	Contract salary < £18,777	0	Band_1
10005343	Queen's University Belfast	Teaching only	Professor	Male	2017/18	Contract salary ≥ £18,777 and < £24,983	0	Band_2
10005343	Queen's University Belfast	Teaching only	Professor	Male	2017/18	Contract salary ≥ £24,983 and < £33,518	0	Band_3
10005343	Queen's University Belfast	Teaching only	Professor	Male	2017/18	Contract salary ≥ £33,518 and < £44,992	0	Band_4
10005343	Queen's University Belfast	Teaching only	Professor	Male	2017/18	Contract salary ≥ £44,992 and < £60,410	0	Band_5
10005343	Queen's University Belfast	Teaching only	Professor	Male	2017/18	Contract salary ≥ £60,410	0	Band_6
10005343	Queen's University Belfast	Teaching only	Professor	Male	2017/18	Total	0	NA
10005343	Queen's University Belfast	All	All	Male	2017/18	Contract salary < £18,777	0	Band_1
10005343	Queen's University Belfast	All	All	Male	2017/18	Contract salary ≥ £18,777 and < £24,983	10	Band_2
10005343	Queen's University Belfast	All	All	Male	2017/18	Contract salary ≥ £24,983 and < £33,518	80	Band_3
10005343	Queen's University Belfast	All	All	Male	2017/18	Contract salary ≥ £33,518 and < £44,992	345	Band_4
10005343	Queen's University Belfast	All	All	Male	2017/18	Contract salary ≥ £44,992 and < £60,410	310	Band_5
10005343	Queen's University Belfast	All	All	Male	2017/18	Contract salary ≥ £60,410	210	Band_6
10005343	Queen's University Belfast	All	All	Male	2017/18	Total	955	NA
10005343	Queen's University Belfast	All	Other contract level	Male	2017/18	Contract salary < £18,777	0	Band_1
10005343	Queen's University Belfast	All	Other contract level	Male	2017/18	Contract salary ≥ £18,777 and < £24,983	10	Band_2
10005343	Queen's University Belfast	All	Other contract level	Male	2017/18	Contract salary ≥ £24,983 and < £33,518	80	Band_3
10005343	Queen's University Belfast	All	Other contract level	Male	2017/18	Contract salary ≥ £33,518 and < £44,992	345	Band_4
10005343	Queen's University Belfast	All	Other contract level	Male	2017/18	Contract salary ≥ £44,992 and < £60,410	310	Band_5
10005343	Queen's University Belfast	All	Other contract level	Male	2017/18	Contract salary ≥ £60,410	50	Band_6
10005343	Queen's University Belfast	All	Other contract level	Male	2017/18	Total	795	NA
10005343	Queen's University Belfast	All	Other senior academic	Male	2017/18	Contract salary < £18,777	0	Band_1
10005343	Queen's University Belfast	All	Other senior academic	Male	2017/18	Contract salary ≥ £18,777 and < £24,983	0	Band_2
10005343	Queen's University Belfast	All	Other senior academic	Male	2017/18	Contract salary ≥ £24,983 and < £33,518	0	Band_3
10005343	Queen's University Belfast	All	Other senior academic	Male	2017/18	Contract salary ≥ £33,518 and < £44,992	0	Band_4
10005343	Queen's University Belfast	All	Other senior academic	Male	2017/18	Contract salary ≥ £44,992 and < £60,410	0	Band_5
10005343	Queen's University Belfast	All	Other senior academic	Male	2017/18	Contract salary ≥ £60,410	50	Band_6
10005343	Queen's University Belfast	All	Other senior academic	Male	2017/18	Total	50	NA
10005343	Queen's University Belfast	All	Professor	Male	2017/18	Contract salary < £18,777	0	Band_1
10005343	Queen's University Belfast	All	Professor	Male	2017/18	Contract salary ≥ £18,777 and < £24,983	0	Band_2
10005343	Queen's University Belfast	All	Professor	Male	2017/18	Contract salary ≥ £24,983 and < £33,518	0	Band_3
10005343	Queen's University Belfast	All	Professor	Male	2017/18	Contract salary ≥ £33,518 and < £44,992	0	Band_4
10005343	Queen's University Belfast	All	Professor	Male	2017/18	Contract salary ≥ £44,992 and < £60,410	0	Band_5
10005343	Queen's University Belfast	All	Professor	Male	2017/18	Contract salary ≥ £60,410	110	Band_6
10005343	Queen's University Belfast	All	Professor	Male	2017/18	Total	110	NA
10005343	Queen's University Belfast	Both teaching and research	All	Male	2017/18	Contract salary < £18,777	0	Band_1
10005343	Queen's University Belfast	Both teaching and research	All	Male	2017/18	Contract salary ≥ £18,777 and < £24,983	0	Band_2
10005343	Queen's University Belfast	Both teaching and research	All	Male	2017/18	Contract salary ≥ £24,983 and < £33,518	0	Band_3
10005343	Queen's University Belfast	Both teaching and research	All	Male	2017/18	Contract salary ≥ £33,518 and < £44,992	115	Band_4
10005343	Queen's University Belfast	Both teaching and research	All	Male	2017/18	Contract salary ≥ £44,992 and < £60,410	245	Band_5
10005343	Queen's University Belfast	Both teaching and research	All	Male	2017/18	Contract salary ≥ £60,410	185	Band_6
10005343	Queen's University Belfast	Both teaching and research	All	Male	2017/18	Total	540	NA
10005343	Queen's University Belfast	Both teaching and research	Other contract level	Male	2017/18	Contract salary < £18,777	0	Band_1
10005343	Queen's University Belfast	Both teaching and research	Other contract level	Male	2017/18	Contract salary ≥ £18,777 and < £24,983	0	Band_2
10005343	Queen's University Belfast	Both teaching and research	Other contract level	Male	2017/18	Contract salary ≥ £24,983 and < £33,518	0	Band_3
10005343	Queen's University Belfast	Both teaching and research	Other contract level	Male	2017/18	Contract salary ≥ £33,518 and < £44,992	115	Band_4
10005343	Queen's University Belfast	Both teaching and research	Other contract level	Male	2017/18	Contract salary ≥ £44,992 and < £60,410	240	Band_5
10005343	Queen's University Belfast	Both teaching and research	Other contract level	Male	2017/18	Contract salary ≥ £60,410	25	Band_6
10005343	Queen's University Belfast	Both teaching and research	Other contract level	Male	2017/18	Total	380	NA
10005343	Queen's University Belfast	Both teaching and research	Other senior academic	Male	2017/18	Contract salary < £18,777	0	Band_1
10005343	Queen's University Belfast	Both teaching and research	Other senior academic	Male	2017/18	Contract salary ≥ £18,777 and < £24,983	0	Band_2
10005343	Queen's University Belfast	Both teaching and research	Other senior academic	Male	2017/18	Contract salary ≥ £24,983 and < £33,518	0	Band_3
10005343	Queen's University Belfast	Both teaching and research	Other senior academic	Male	2017/18	Contract salary ≥ £33,518 and < £44,992	0	Band_4
10005343	Queen's University Belfast	Both teaching and research	Other senior academic	Male	2017/18	Contract salary ≥ £44,992 and < £60,410	0	Band_5
10005343	Queen's University Belfast	Both teaching and research	Other senior academic	Male	2017/18	Contract salary ≥ £60,410	50	Band_6
10005343	Queen's University Belfast	Both teaching and research	Other senior academic	Male	2017/18	Total	50	NA
10005343	Queen's University Belfast	Both teaching and research	Professor	Male	2017/18	Contract salary < £18,777	0	Band_1
10005343	Queen's University Belfast	Both teaching and research	Professor	Male	2017/18	Contract salary ≥ £18,777 and < £24,983	0	Band_2
10005343	Queen's University Belfast	Both teaching and research	Professor	Male	2017/18	Contract salary ≥ £24,983 and < £33,518	0	Band_3
10005343	Queen's University Belfast	Both teaching and research	Professor	Male	2017/18	Contract salary ≥ £33,518 and < £44,992	0	Band_4
10005343	Queen's University Belfast	Both teaching and research	Professor	Male	2017/18	Contract salary ≥ £44,992 and < £60,410	0	Band_5
10005343	Queen's University Belfast	Both teaching and research	Professor	Male	2017/18	Contract salary ≥ £60,410	110	Band_6
10005343	Queen's University Belfast	Both teaching and research	Professor	Male	2017/18	Total	110	NA
10005343	Queen's University Belfast	Research only	All	Male	2017/18	Contract salary < £18,777	0	Band_1
10005343	Queen's University Belfast	Research only	All	Male	2017/18	Contract salary ≥ £18,777 and < £24,983	10	Band_2
10005343	Queen's University Belfast	Research only	All	Male	2017/18	Contract salary ≥ £24,983 and < £33,518	80	Band_3
10005343	Queen's University Belfast	Research only	All	Male	2017/18	Contract salary ≥ £33,518 and < £44,992	210	Band_4
10005343	Queen's University Belfast	Research only	All	Male	2017/18	Contract salary ≥ £44,992 and < £60,410	25	Band_5
10005343	Queen's University Belfast	Research only	All	Male	2017/18	Contract salary ≥ £60,410	5	Band_6
10005343	Queen's University Belfast	Research only	All	Male	2017/18	Total	325	NA
10005343	Queen's University Belfast	Research only	Other contract level	Male	2017/18	Contract salary < £18,777	0	Band_1
10005343	Queen's University Belfast	Research only	Other contract level	Male	2017/18	Contract salary ≥ £18,777 and < £24,983	10	Band_2
10005343	Queen's University Belfast	Research only	Other contract level	Male	2017/18	Contract salary ≥ £24,983 and < £33,518	80	Band_3
10005343	Queen's University Belfast	Research only	Other contract level	Male	2017/18	Contract salary ≥ £33,518 and < £44,992	210	Band_4
10005343	Queen's University Belfast	Research only	Other contract level	Male	2017/18	Contract salary ≥ £44,992 and < £60,410	25	Band_5
10005343	Queen's University Belfast	Research only	Other contract level	Male	2017/18	Contract salary ≥ £60,410	5	Band_6
10005343	Queen's University Belfast	Research only	Other contract level	Male	2017/18	Total	325	NA
10005343	Queen's University Belfast	Teaching only	All	Male	2017/18	Contract salary < £18,777	0	Band_1
10005343	Queen's University Belfast	Teaching only	All	Male	2017/18	Contract salary ≥ £18,777 and < £24,983	0	Band_2
10005343	Queen's University Belfast	Teaching only	All	Male	2017/18	Contract salary ≥ £24,983 and < £33,518	0	Band_3
10005343	Queen's University Belfast	Teaching only	All	Male	2017/18	Contract salary ≥ £33,518 and < £44,992	20	Band_4
10005343	Queen's University Belfast	Teaching only	All	Male	2017/18	Contract salary ≥ £44,992 and < £60,410	45	Band_5
10005343	Queen's University Belfast	Teaching only	All	Male	2017/18	Contract salary ≥ £60,410	20	Band_6
10005343	Queen's University Belfast	Teaching only	All	Male	2017/18	Total	90	NA
10005343	Queen's University Belfast	Teaching only	Other contract level	Male	2017/18	Contract salary < £18,777	0	Band_1
10005343	Queen's University Belfast	Teaching only	Other contract level	Male	2017/18	Contract salary ≥ £18,777 and < £24,983	0	Band_2
10005343	Queen's University Belfast	Teaching only	Other contract level	Male	2017/18	Contract salary ≥ £24,983 and < £33,518	0	Band_3
10005343	Queen's University Belfast	Teaching only	Other contract level	Male	2017/18	Contract salary ≥ £33,518 and < £44,992	20	Band_4
10005343	Queen's University Belfast	Teaching only	Other contract level	Male	2017/18	Contract salary ≥ £44,992 and < £60,410	45	Band_5
